2012,2013,2014,2015,2018,BEAT,BIAS TYPE,Bias Category (Sheet1),Bias,2017,Placeholder,Incomplete Qtr,Conditional Formatting,2016,Row Total,"""""",Category,Definition,GO Number,Geometry,Incident Date,Mcpp,New Offense Label?,Number of Records,OFFENSE GROUP,PRECINCT,OFFENSE GROUP.,OFFENSE CATEGORY,Reported Offense,Sheet,Specific Bias Type,Table Name,Neighborho,Precinct,St Area Sh,St Length
0,0,0,0,1,D2,Race Only,,White,0,0,Complete Quarters,A,0,1,,MALICIOUS HARASSMENT,,2018-387707,POLYGON,10/15/2018,SLU/CASCADE,N,1,Society,WEST,Property,Property Damage,PROPERTY DAMAGE - GRAFFITI,2018,White,2018,SLU/CASCADE,W,31657305.5,29369.50227
0,0,0,0,1,K1,Race Only,,Black,0,0,Complete Quarters,A,0,1,,MALICIOUS HARASSMENT,,2018-126661,POLYGON,4/10/2018,DOWNTOWN COMMERCIAL,N,1,Society,WEST,Society,Threats,THREATS-OTHER,2018,Black,2018,DOWNTOWN COMMERCIAL,W,17323403.09,20647.66876
0,0,0,0,1,K2,Race Only,,Asian,0,0,Complete Quarters,A,0,1,,MALICIOUS HARASSMENT,,2018-486145,POLYGON,12/31/2018,CHINATOWN/INTERNATIONAL DISTRICT,N,1,Society,WEST,Society,Harassment,MALICIOUS HARASSMENT,2018,Asian/Pacific Islander,2018,CHINATOWN/INTERNATIONAL DISTRICT,W,10421785.37,15234.18211
0,0,0,0,1,K2,Race Only,,White,0,0,Complete Quarters,A,0,1,,MALICIOUS HARASSMENT,,2018-375848,POLYGON,10/7/2018,PIONEER SQUARE,N,1,Person,WEST,Person,Assault,ASSLT-NONAGG,2018,White,2018,PIONEER SQUARE,W,17196131.8,19578.62606
0,0,0,0,1,K2,Race Only,,Black,0,0,Complete Quarters,A,0,1,,MALICIOUS HARASSMENT,,2018-112778,POLYGON,3/30/2018,PIONEER SQUARE,N,1,Society,WEST,Society,Harassment,MALICIOUS HARASSMENT,2018,Black,2018,PIONEER SQUARE,W,17196131.8,19578.62606
0,0,0,0,1,K3,Race Only,,Asian,0,0,Complete Quarters,A,0,1,,MALICIOUS HARASSMENT,,2018-256554,POLYGON,7/12/2018,CHINATOWN/INTERNATIONAL DISTRICT,N,1,Society,WEST,Society,Harassment,MALICIOUS HARASSMENT,2018,Asian/Pacific Islander,2018,CHINATOWN/INTERNATIONAL DISTRICT,W,10421785.37,15234.18211
0,0,0,0,1,K3,Race Only,,Black,0,0,Complete Quarters,A,0,1,,MALICIOUS HARASSMENT,,2018-339084,POLYGON,9/11/2018,CHINATOWN/INTERNATIONAL DISTRICT,N,1,Society,WEST,Society,Threats,THREATS-WEAPON,2018,Black,2018,CHINATOWN/INTERNATIONAL DISTRICT,W,10421785.37,15234.18211
0,0,0,0,1,K3,Race Only,,Black,0,0,Complete Quarters,A,0,1,,MALICIOUS HARASSMENT,,2018-260187,POLYGON,7/15/2018,PIONEER SQUARE,N,1,Person,WEST,Person,Assault,ASSLT-AGG-WEAPON,2018,Black,2018,PIONEER SQUARE,W,17196131.8,19578.62606
0,0,0,0,1,K3,Race Only,,White,0,0,Complete Quarters,A,0,1,,MALICIOUS HARASSMENT,,2018-369908,POLYGON,10/3/2018,PIONEER SQUARE,N,1,Person,WEST,Person,Assault,ASSLT-AGG-WEAPON,2018,White,2018,PIONEER SQUARE,W,17196131.8,19578.62606
0,0,0,0,1,K3,Race Only,,Black,0,0,Complete Quarters,A,0,1,,MALICIOUS HARASSMENT,,2018-231655,POLYGON,6/25/2018,PIONEER SQUARE,N,1,Person,WEST,Person,Assault,ASSLT-NONAGG,2018,Black,2018,PIONEER SQUARE,W,17196131.8,19578.62606
0,0,0,0,1,M1,Race Only,,Other Race/Ethnicity/Ancestry,0,0,Complete Quarters,A,0,1,,MALICIOUS HARASSMENT,,2018-197470,POLYGON,6/1/2018,BELLTOWN,N,1,Person,WEST,Person,Assault,ASSLT-NONAGG,2018,Other Race/Ethnicity/Ancestry,2018,BELLTOWN,W,13262023.28,17851.41917
0,0,0,0,1,M1,Race Only,,Black,0,0,Complete Quarters,A,0,1,,MALICIOUS HARASSMENT,,2018-364376,POLYGON,9/29/2018,BELLTOWN,N,1,Society,WEST,Society,Threats,THREATS-KILL,2018,Black,2018,BELLTOWN,W,13262023.28,17851.41917
0,0,0,0,1,M1,Race Only,,Black,0,0,Complete Quarters,A,0,1,,MALICIOUS HARASSMENT,,2018-381367,POLYGON,10/11/2018,DOWNTOWN COMMERCIAL,N,1,Person,WEST,Person,Assault,ASSLT-NONAGG,2018,Black,2018,DOWNTOWN COMMERCIAL,W,17323403.09,20647.66876
0,0,0,0,1,M1,Race Only,,Black,0,0,Complete Quarters,A,0,1,,MALICIOUS HARASSMENT,,2018-387175,POLYGON,10/14/2018,DOWNTOWN COMMERCIAL,N,1,Society,WEST,Property,Property Damage,PROPERTY DAMAGE-NON RESIDENTIA,2018,Black,2018,DOWNTOWN COMMERCIAL,W,17323403.09,20647.66876
0,0,0,0,1,M2,Race Only,,White,0,0,Complete Quarters,A,0,1,,MALICIOUS HARASSMENT,,2018-190635,POLYGON,5/27/2018,DOWNTOWN COMMERCIAL,N,1,Person,WEST,Person,Assault,ASSLT-AGG-BODYFORCE,2018,White,2018,DOWNTOWN COMMERCIAL,W,17323403.09,20647.66876
0,0,0,0,1,M2,Race Only,,Hispanic,0,0,Complete Quarters,A,0,1,,MALICIOUS HARASSMENT,,2018-10392,POLYGON,1/9/2018,SLU/CASCADE,N,1,Person,WEST,Person,Assault,ASSLT-NONAGG,2018,Hispanic,2018,SLU/CASCADE,W,31657305.5,29369.50227
0,0,0,0,1,M3,Race Only,,White,0,0,Complete Quarters,A,0,1,,MALICIOUS HARASSMENT,,2018-125125,POLYGON,4/9/2018,DOWNTOWN COMMERCIAL,N,1,Person,WEST,Person,Assault,ASSLT-NONAGG,2018,White,2018,DOWNTOWN COMMERCIAL,W,17323403.09,20647.66876
0,0,0,0,1,Q2,Race Only,,Black,0,0,Complete Quarters,A,0,1,,MALICIOUS HARASSMENT,,2018-76297,POLYGON,3/2/2018,QUEEN ANNE,N,1,Person,WEST,Person,Assault,ASSLT-NONAGG,2018,Black,2018,QUEEN ANNE,W,105096226.9,46622.57468
0,0,0,0,1,D1,Religion Only,,Other Christian,0,0,Complete Quarters,A,0,1,,MALICIOUS HARASSMENT,,2018-170145,POLYGON,5/12/2018,BELLTOWN,N,1,Person,WEST,Person,Assault,ASSLT-NONAGG,2018,Other Christian,2018,BELLTOWN,W,13262023.28,17851.41917
0,0,0,0,1,Q2,Religion Only,,Islamic,0,0,Complete Quarters,A,0,1,,MALICIOUS HARASSMENT,,2018-299591,POLYGON,8/12/2018,QUEEN ANNE,N,1,Person,WEST,Person,Assault,ASSLT-NONAGG,2018,Islamic,2018,QUEEN ANNE,W,105096226.9,46622.57468
0,0,0,0,1,UNKNOWN,Race Only,,Hispanic/Latino,0,0,Complete Quarters,A,0,1,,NON-CRIMINAL BIAS INCIDENTS,,2018-421246,,11/9/2018,UNKNOWN,N,1,Society,UNKNOWN,Society,Threats,THREATS-WEAPON,2018,Hispanic/Latino,2018,,Unknown,,
0,0,0,0,1,E2,Ethnicity Only,,Other Race/Ethnicity/Ancestry,0,0,Complete Quarters,A,0,1,,NON-CRIMINAL BIAS INCIDENTS,,2018-65311,POLYGON,2/21/2018,CAPITOL HILL,N,1,Society,EAST,Society,Bias Incident,BIAS INCIDENT,2018,Other Race/Ethnicity/Ancestry,2018,CAPITOL HILL,E,30328037.5,30052.62763
0,0,0,0,1,E2,Ethnicity Only,,Other Race/Ethnicity/Ancestry,0,0,Complete Quarters,A,0,1,,NON-CRIMINAL BIAS INCIDENTS,,2018-418457,POLYGON,11/7/2018,CAPITOL HILL,N,1,Society,EAST,Society,Harassment,HARASSMENT,2018,Other Race/Ethnicity/Ancestry,2018,CAPITOL HILL,E,30328037.5,30052.62763
0,0,0,0,1,C3,Gender Only,,Female,0,0,Complete Quarters,A,0,1,,NON-CRIMINAL BIAS INCIDENTS,,2018-122678,POLYGON,4/4/2018,CENTRAL AREA/SQUIRE PARK,N,1,Society,EAST,Society,Bias Incident,BIAS INCIDENT,2018,Female,2018,CENTRAL AREA/SQUIRE PARK,E,36998283.76,28582.29161
0,0,0,0,1,G2,Gender Only,,Female,0,0,Complete Quarters,A,0,1,,NON-CRIMINAL BIAS INCIDENTS,,2018-130466,POLYGON,4/14/2018,FIRST HILL,N,1,Society,EAST,Society,Threats,THREATS-OTHER,2018,Female,2018,FIRST HILL,E,15541724.16,20459.84967
0,0,0,0,1,C1,LGBTQ Only,,Gay/Lesbian,0,0,Complete Quarters,A,0,1,,NON-CRIMINAL BIAS INCIDENTS,,2018-261310,POLYGON,7/16/2018,CAPITOL HILL,N,1,Society,EAST,Society,Harassment,MALICIOUS HARASSMENT,2018,Gay/Lesbian,2018,CAPITOL HILL,E,30328037.5,30052.62763
0,0,0,0,1,C2,LGBTQ Only,,Gay/Lesbian,0,0,Complete Quarters,A,0,1,,NON-CRIMINAL BIAS INCIDENTS,,2018-468786,POLYGON,12/16/2018,MADISON PARK,N,1,Society,EAST,Society,Disturbance,DISTURBANCE-OTH,2018,Gay/Lesbian,2018,MADISON PARK,E,27508317.18,24974.70241
0,0,0,0,1,C3,LGBTQ Only,,Gay/Lesbian,0,0,Complete Quarters,A,0,1,,NON-CRIMINAL BIAS INCIDENTS,,2018-318199,POLYGON,8/26/2018,CENTRAL AREA/SQUIRE PARK,N,1,Society,EAST,Society,Disturbance,DISTURBANCE-FAMILY,2018,Gay/Lesbian,2018,CENTRAL AREA/SQUIRE PARK,E,36998283.76,28582.29161
0,0,0,0,1,C3,LGBTQ Only,,Gay,0,0,Complete Quarters,A,0,1,,NON-CRIMINAL BIAS INCIDENTS,,2018-60479,POLYGON,2/17/2018,CENTRAL AREA/SQUIRE PARK,N,1,Society,EAST,Society,Disturbance,DISTURBANCE-OTH,2018,Gay,2018,CENTRAL AREA/SQUIRE PARK,E,36998283.76,28582.29161
0,0,0,0,1,E1,LGBTQ Only,,Gay/Lesbian,0,0,Complete Quarters,A,0,1,,NON-CRIMINAL BIAS INCIDENTS,,2018-284277,POLYGON,8/1/2018,CAPITOL HILL,N,1,Society,EAST,Society,Bias Incident,BIAS INCIDENT,2018,Gay/Lesbian,2018,CAPITOL HILL,E,30328037.5,30052.62763
0,0,0,0,1,E1,LGBTQ Only,,Gay,0,0,Complete Quarters,A,0,1,,NON-CRIMINAL BIAS INCIDENTS,,2018-40413,POLYGON,2/2/2018,CAPITOL HILL,N,1,Society,EAST,Society,Harassment,HARASSMENT,2018,Gay,2018,CAPITOL HILL,E,30328037.5,30052.62763
0,0,0,0,1,E1,LGBTQ Only,,Gay/Lesbian,0,0,Complete Quarters,A,0,1,,NON-CRIMINAL BIAS INCIDENTS,,2018-438169,POLYGON,11/23/2018,CAPITOL HILL,N,1,Society,EAST,Society,Harassment,HARASSMENT,2018,Gay/Lesbian,2018,CAPITOL HILL,E,30328037.5,30052.62763
0,0,0,0,1,E2,LGBTQ Only,,Gay/Lesbian,0,0,Complete Quarters,A,0,1,,NON-CRIMINAL BIAS INCIDENTS,,2018-343280,POLYGON,9/14/2018,CAPITOL HILL,N,1,Society,EAST,Society,Bias Incident,BIAS INCIDENT,2018,Gay/Lesbian,2018,CAPITOL HILL,E,30328037.5,30052.62763
0,0,0,0,1,E2,LGBTQ Only,,Gay/Lesbian,0,0,Complete Quarters,A,0,1,,NON-CRIMINAL BIAS INCIDENTS,,2018-316628,POLYGON,8/18/2018,CAPITOL HILL,N,1,Society,EAST,Society,Disturbance,DISTURBANCE-OTH,2018,Gay/Lesbian,2018,CAPITOL HILL,E,30328037.5,30052.62763
0,0,0,0,1,E2,LGBTQ Only,,Transgender,0,0,Complete Quarters,A,0,1,,NON-CRIMINAL BIAS INCIDENTS,,2018-431911,POLYGON,11/18/2018,CAPITOL HILL,N,1,Society,EAST,Society,Disturbance,DISTURBANCE-OTH,2018,Transgender,2018,CAPITOL HILL,E,30328037.5,30052.62763
0,0,0,0,1,E2,LGBTQ Only,,Gay/Lesbian,0,0,Complete Quarters,A,0,1,,NON-CRIMINAL BIAS INCIDENTS,,2018-477609,POLYGON,12/22/2018,FIRST HILL,N,1,Society,EAST,Society,Disturbance,DISTURBANCE-OTH,2018,Gay/Lesbian,2018,FIRST HILL,E,15541724.16,20459.84967
0,0,0,0,1,E3,LGBTQ Only,,Gay,0,0,Complete Quarters,A,0,1,,NON-CRIMINAL BIAS INCIDENTS,,2018-218356,POLYGON,6/16/2018,CAPITOL HILL,N,1,Society,EAST,Society,Disturbance,DISTURBANCE-OTH,2018,Gay,2018,CAPITOL HILL,E,30328037.5,30052.62763
0,0,0,0,1,E3,LGBTQ Only,,Gay/Lesbian,0,0,Complete Quarters,A,0,1,,NON-CRIMINAL BIAS INCIDENTS,,2018-309443,POLYGON,8/19/2018,CAPITOL HILL,N,1,Society,EAST,Society,Disturbance,DISTURBANCE-OTH,2018,Gay/Lesbian,2018,CAPITOL HILL,E,30328037.5,30052.62763
0,0,0,0,1,G2,LGBTQ Only,,Lesbian,0,0,Complete Quarters,A,0,1,,NON-CRIMINAL BIAS INCIDENTS,,2018-279009,POLYGON,7/28/2018,CENTRAL AREA/SQUIRE PARK,N,1,Society,EAST,Society,Disturbance,DISTURBANCE-OTH,2018,Lesbian,2018,CENTRAL AREA/SQUIRE PARK,E,36998283.76,28582.29161
0,0,0,0,1,C2,Multiple Categories,,Other Race/Ethnicity/Ancestry,0,0,Complete Quarters,A,0,1,,NON-CRIMINAL BIAS INCIDENTS,,2018-225885,POLYGON,6/21/2018,CENTRAL AREA/SQUIRE PARK,N,1,Society,EAST,Society,Bias Incident,BIAS INCIDENT,2018,Other Race/Ethnicity/Ancestry,2018,CENTRAL AREA/SQUIRE PARK,E,36998283.76,28582.29161
0,0,0,0,1,C3,Multiple Categories,,"Anti-Gay/Lesbian, Anti-Black",0,0,Complete Quarters,A,0,1,,NON-CRIMINAL BIAS INCIDENTS,,2018-34268,POLYGON,1/21/2018,CENTRAL AREA/SQUIRE PARK,N,1,Society,EAST,Society,Harassment,HARASSMENT,2018,"Anti-Gay/Lesbian, Anti-Black",2018,CENTRAL AREA/SQUIRE PARK,E,36998283.76,28582.29161
0,0,0,0,1,G2,Multiple Categories,,Other Race/Ethnicity/Ancestry,0,0,Complete Quarters,A,0,1,,NON-CRIMINAL BIAS INCIDENTS,,2018-171926,POLYGON,5/14/2018,CENTRAL AREA/SQUIRE PARK,N,1,Society,EAST,Society,Bias Incident,BIAS INCIDENT,2018,Other Race/Ethnicity/Ancestry,2018,CENTRAL AREA/SQUIRE PARK,E,36998283.76,28582.29161
0,0,0,0,1,C1,Race Only,,Other Race/Ethnicity/Ancestry,0,0,Complete Quarters,A,0,1,,NON-CRIMINAL BIAS INCIDENTS,,2018-280266,POLYGON,7/29/2018,CAPITOL HILL,N,1,Society,EAST,Society,Bias Incident,BIAS INCIDENT,2018,Other Race/Ethnicity/Ancestry,2018,CAPITOL HILL,E,30328037.5,30052.62763
0,0,0,0,1,C1,Race Only,,Black,0,0,Complete Quarters,A,0,1,,NON-CRIMINAL BIAS INCIDENTS,,2018-265726,POLYGON,7/19/2018,CENTRAL AREA/SQUIRE PARK,N,1,Society,EAST,Society,Threats,THREATS-KILL,2018,Black,2018,CENTRAL AREA/SQUIRE PARK,E,36998283.76,28582.29161
0,0,0,0,1,C2,Race Only,,White,0,0,Complete Quarters,A,0,1,,NON-CRIMINAL BIAS INCIDENTS,,2018-182663,POLYGON,5/21/2018,CENTRAL AREA/SQUIRE PARK,N,1,Society,EAST,Society,Harassment,MALICIOUS HARASSMENT,2018,White,2018,CENTRAL AREA/SQUIRE PARK,E,36998283.76,28582.29161
0,0,0,0,1,C2,Race Only,,Hispanic/Latino,0,0,Complete Quarters,A,0,1,,NON-CRIMINAL BIAS INCIDENTS,,2018-179365,POLYGON,5/19/2018,MADISON PARK,N,1,Society,EAST,Society,Disturbance,DISTURBANCE-OTH,2018,Hispanic/Latino,2018,MADISON PARK,E,27508317.18,24974.70241
0,0,0,0,1,C3,Race Only,,White,0,0,Complete Quarters,A,0,1,,NON-CRIMINAL BIAS INCIDENTS,,2018-378120,POLYGON,10/9/2018,CENTRAL AREA/SQUIRE PARK,N,1,Society,EAST,Society,Bias Incident,BIAS INCIDENT,2018,White,2018,CENTRAL AREA/SQUIRE PARK,E,36998283.76,28582.29161
0,0,0,0,1,C3,Race Only,,White,0,0,Complete Quarters,A,0,1,,NON-CRIMINAL BIAS INCIDENTS,,2018-356684,POLYGON,9/24/2018,MADRONA/LESCHI,N,1,Society,EAST,Society,Bias Incident,BIAS INCIDENT,2018,White,2018,MADRONA/LESCHI,E,41092999.49,39293.29627
0,0,0,0,1,C3,Race Only,,Black,0,0,Complete Quarters,A,0,1,,NON-CRIMINAL BIAS INCIDENTS,,2018-253186,POLYGON,7/10/2018,MADRONA/LESCHI,N,1,Society,EAST,Society,Threats,THREATS-OTHER,2018,Black,2018,MADRONA/LESCHI,E,41092999.49,39293.29627
0,0,0,0,1,E1,Race Only,,Black,0,0,Complete Quarters,A,0,1,,NON-CRIMINAL BIAS INCIDENTS,,2018-4706,POLYGON,1/4/2018,CAPITOL HILL,N,1,Society,EAST,Society,Bias Incident,BIAS INCIDENT,2018,Black,2018,CAPITOL HILL,E,30328037.5,30052.62763
0,0,0,0,1,E2,Race Only,,Asian,0,0,Complete Quarters,A,0,1,,NON-CRIMINAL BIAS INCIDENTS,,2018-184142,POLYGON,5/22/2018,CAPITOL HILL,N,1,Society,EAST,Society,Bias Incident,BIAS INCIDENT,2018,Asian/Pacific Islander,2018,CAPITOL HILL,E,30328037.5,30052.62763
0,0,0,0,1,E2,Race Only,,White,0,0,Complete Quarters,A,0,1,,NON-CRIMINAL BIAS INCIDENTS,,2018-355377,POLYGON,9/23/2018,CAPITOL HILL,N,1,Society,EAST,Society,Disturbance,DISTURBANCE-OTH,2018,White,2018,CAPITOL HILL,E,30328037.5,30052.62763
0,0,0,0,1,E3,Race Only,,Pacific Islander,0,0,Complete Quarters,A,0,1,,NON-CRIMINAL BIAS INCIDENTS,,2018-244706,POLYGON,7/4/2018,FIRST HILL,N,1,Person,EAST,Person,Assault,ASSLT-NONAGG,2018,Asian/Pacific Islander,2018,FIRST HILL,E,15541724.16,20459.84967
0,0,0,0,1,E3,Race Only,,Other Race/Ethnicity/Ancestry,0,0,Complete Quarters,A,0,1,,NON-CRIMINAL BIAS INCIDENTS,,2018-465047,POLYGON,12/13/2018,FIRST HILL,N,1,Society,EAST,Society,Bias Incident,BIAS INCIDENT,2018,Other Race/Ethnicity/Ancestry,2018,FIRST HILL,E,15541724.16,20459.84967
0,0,0,0,1,E3,Race Only,,Black,0,0,Complete Quarters,A,0,1,,NON-CRIMINAL BIAS INCIDENTS,,2018-154317,POLYGON,5/1/2018,FIRST HILL,N,1,Society,EAST,Society,Disturbance,DISTURBANCE-OTH,2018,Black,2018,FIRST HILL,E,15541724.16,20459.84967
0,0,0,0,1,E3,Race Only,,White,0,0,Complete Quarters,A,0,1,,NON-CRIMINAL BIAS INCIDENTS,,2018-334844,POLYGON,9/7/2018,FIRST HILL,N,1,Society,EAST,Society,Disturbance,DISTURBANCE-OTH,2018,White,2018,FIRST HILL,E,15541724.16,20459.84967
0,0,0,0,1,E3,Race Only,,Black,0,0,Complete Quarters,A,0,1,,NON-CRIMINAL BIAS INCIDENTS,,2018-454743,POLYGON,12/6/2018,FIRST HILL,N,1,Society,EAST,Society,Suspicious Circumstance,SUSPICIOUS CIRCUMSTANCE,2018,Black,2018,FIRST HILL,E,15541724.16,20459.84967
0,0,0,0,1,G1,Race Only,,Black,0,0,Complete Quarters,A,0,1,,NON-CRIMINAL BIAS INCIDENTS,,2018-309380,POLYGON,8/20/2018,FIRST HILL,N,1,Society,EAST,Society,Bias Incident,BIAS INCIDENT,2018,Black,2018,FIRST HILL,E,15541724.16,20459.84967
0,0,0,0,1,G2,Race Only,,Black,0,0,Complete Quarters,A,0,1,,NON-CRIMINAL BIAS INCIDENTS,,2018-73954,POLYGON,2/28/2018,JUDKINS PARK/NORTH BEACON HILL,N,1,Society,EAST,Society,Bias Incident,BIAS INCIDENT,2018,Black,2018,JUDKINS PARK/NORTH BEACON HILL,E,11817820.56,17151.27119
0,0,0,0,1,G2,Race Only,,Asian,0,0,Complete Quarters,A,0,1,,NON-CRIMINAL BIAS INCIDENTS,,2018-184900,POLYGON,5/23/2018,JUDKINS PARK/NORTH BEACON HILL,N,1,Society,EAST,Society,Disturbance,DISTURBANCE-OTH,2018,Asian/Pacific Islander,2018,JUDKINS PARK/NORTH BEACON HILL,E,11817820.56,17151.27119
0,0,0,0,1,G3,Race Only,,White,0,0,Complete Quarters,A,0,1,,NON-CRIMINAL BIAS INCIDENTS,,2018-266674,POLYGON,7/18/2018,MADRONA/LESCHI,N,1,Society,EAST,Society,Harassment,HARASSMENT,2018,White,2018,MADRONA/LESCHI,E,41092999.49,39293.29627
0,0,0,0,1,C1,Religion Only,,Jewish,0,0,Complete Quarters,A,0,1,,NON-CRIMINAL BIAS INCIDENTS,,2018-486811,POLYGON,12/31/2018,CENTRAL AREA/SQUIRE PARK,N,1,Society,EAST,Society,Suspicious Circumstance,SUSPICIOUS CIRCUMSTANCE,2018,Jewish,2018,CENTRAL AREA/SQUIRE PARK,E,36998283.76,28582.29161
0,0,0,0,1,E2,Religion Only,,Jewish,0,0,Complete Quarters,A,0,1,,NON-CRIMINAL BIAS INCIDENTS,,2018-415483,POLYGON,11/5/2018,CAPITOL HILL,N,1,Society,EAST,Property,Property Damage,PROPERTY DAMAGE-NON RESIDENTIA,2018,Jewish,2018,CAPITOL HILL,E,30328037.5,30052.62763
0,0,0,0,1,E2,Religion Only,,Jewish,0,0,Complete Quarters,A,0,1,,NON-CRIMINAL BIAS INCIDENTS,,2018-414498,POLYGON,11/5/2018,FIRST HILL,N,1,Society,EAST,Property,Property Damage,PROPERTY DAMAGE - GRAFFITI,2018,Jewish,2018,FIRST HILL,E,15541724.16,20459.84967
0,0,0,0,1,G3,Religion Only,,Jewish,0,0,Complete Quarters,A,0,1,,NON-CRIMINAL BIAS INCIDENTS,,2018-184068,POLYGON,5/22/2018,MADRONA/LESCHI,N,1,Society,EAST,Property,Property Damage,PROPERTY DAMAGE - GRAFFITI,2018,Jewish,2018,MADRONA/LESCHI,E,41092999.49,39293.29627
0,0,0,0,1,J1,Ethnicity Only,,Other Race/Ethnicity/Ancestry,0,0,Complete Quarters,A,0,1,,NON-CRIMINAL BIAS INCIDENTS,,2018-407703,POLYGON,10/30/2018,GREENWOOD,N,1,Society,NORTH,Society,Bias Incident,BIAS INCIDENT,2018,Other Race/Ethnicity/Ancestry,2018,GREENWOOD,N,42008629.33,26493.33227
0,0,0,0,1,L1,Ethnicity Only,,Arab,0,0,Complete Quarters,A,0,1,,NON-CRIMINAL BIAS INCIDENTS,,2018-230963,POLYGON,6/24/2018,LAKECITY,N,1,Society,NORTH,Society,Suspicious Circumstance,SUSPICIOUS CIRCUMSTANCE,2018,Arab,2018,LAKECITY,N,85899582.65,44835.19181
0,0,0,0,1,L2,Ethnicity Only,,Other Race/Ethnicity/Ancestry,0,0,Complete Quarters,A,0,1,,NON-CRIMINAL BIAS INCIDENTS,,2018-55290,POLYGON,2/14/2018,NORTHGATE,N,1,Society,NORTH,Society,Harassment,HARASSMENT,2018,Other Race/Ethnicity/Ancestry,2018,NORTHGATE,N,132689323.6,51398.03811
0,0,0,0,1,J3,Homeless Only,,Homeless,0,0,Complete Quarters,A,0,1,,NON-CRIMINAL BIAS INCIDENTS,,2018-408848,POLYGON,10/19/2018,ROOSEVELT/RAVENNA,N,1,Society,NORTH,Property,Property Damage,PROPERTY DAMAGE-NON RESIDENTIA,2018,Homeless,2018,ROOSEVELT/RAVENNA,N,95888793.63,50703.10991
0,0,0,0,1,B3,LGBTQ Only,,Gay/Lesbian,0,0,Complete Quarters,A,0,1,,NON-CRIMINAL BIAS INCIDENTS,,2018-173108,POLYGON,5/15/2018,WALLINGFORD,N,1,Society,NORTH,Society,Threats,THREATS-OTHER,2018,Gay/Lesbian,2018,WALLINGFORD,N,48520815.63,33599.17483
0,0,0,0,1,L1,LGBTQ Only,,Transgender,0,0,Complete Quarters,A,0,1,,NON-CRIMINAL BIAS INCIDENTS,,2018-191084,POLYGON,5/27/2018,LAKECITY,N,1,Society,NORTH,Society,Suspicious Circumstance,SUSPICIOUS CIRCUMSTANCE,2018,Transgender,2018,LAKECITY,N,85899582.65,44835.19181
0,0,0,0,1,L1,LGBTQ Only,,Gay/Lesbian,0,0,Complete Quarters,A,0,1,,NON-CRIMINAL BIAS INCIDENTS,,2018-188638,POLYGON,5/25/2018,NORTHGATE,N,1,Society,NORTH,Society,Bias Incident,BIAS INCIDENT,2018,Gay/Lesbian,2018,NORTHGATE,N,132689323.6,51398.03811
0,0,0,0,1,L2,LGBTQ Only,,Transgender,0,0,Complete Quarters,A,0,1,,NON-CRIMINAL BIAS INCIDENTS,,2018-460601,POLYGON,12/10/2018,NORTHGATE,N,1,Society,NORTH,Society,Trespass,TRESPASS,2018,Transgender,2018,NORTHGATE,N,132689323.6,51398.03811
0,0,0,0,1,L2,LGBTQ Only,,Gay,0,0,Complete Quarters,A,0,1,,NON-CRIMINAL BIAS INCIDENTS,,2018-271705,POLYGON,7/17/2018,ROOSEVELT/RAVENNA,N,1,Society,NORTH,Society,Suspicious Circumstance,SUSPICIOUS CIRCUMSTANCE,2018,Gay,2018,ROOSEVELT/RAVENNA,N,95888793.63,50703.10991
0,0,0,0,1,N3,LGBTQ Only,,Gay,0,0,Complete Quarters,A,0,1,,NON-CRIMINAL BIAS INCIDENTS,,2018-385502,POLYGON,10/15/2018,BITTERLAKE,N,1,Society,NORTH,Society,Harassment,MALICIOUS HARASSMENT,2018,Gay,2018,BITTERLAKE,N,92314813.72,43678.57557
0,0,0,0,1,U1,LGBTQ Only,,Transgender,0,0,Complete Quarters,A,0,1,,NON-CRIMINAL BIAS INCIDENTS,,2018-107409,POLYGON,3/26/2018,ROOSEVELT/RAVENNA,N,1,Society,NORTH,Society,Harassment,MALICIOUS HARASSMENT,2018,Transgender,2018,ROOSEVELT/RAVENNA,N,95888793.63,50703.10991
0,0,0,0,1,U2,LGBTQ Only,,Gay,0,0,Complete Quarters,A,0,1,,NON-CRIMINAL BIAS INCIDENTS,,2018-277340,POLYGON,7/27/2018,UNIVERSITY,N,1,Society,NORTH,Society,Bias Incident,BIAS INCIDENT,2018,Gay,2018,UNIVERSITY,N,53849611.47,34115.55986
0,0,0,0,1,J2,Multiple Categories,,"Arab, Black",0,0,Complete Quarters,A,0,1,,NON-CRIMINAL BIAS INCIDENTS,,2018-217072,POLYGON,6/8/2018,BALLARD NORTH,N,1,Society,NORTH,Society,Bias Incident,BIAS INCIDENT,2018,"Arab, Black",2018,BALLARD NORTH,N,124934005.1,49759.67168
0,0,0,0,1,J3,Multiple Categories,,"Anti-Gay/Lesbian, Anti-Black",0,0,Complete Quarters,A,0,1,,NON-CRIMINAL BIAS INCIDENTS,,2018-34890,POLYGON,1/29/2018,GREENWOOD,N,1,Property,NORTH,Property,Theft,THEFT-CARPROWL,2018,"Anti-Gay/Lesbian, Anti-Black",2018,GREENWOOD,N,42008629.33,26493.33227
0,0,0,0,1,L3,Political Views Only,,Political Ideology,0,0,Complete Quarters,A,0,1,,NON-CRIMINAL BIAS INCIDENTS,,2018-168522,POLYGON,5/11/2018,LAKECITY,N,1,Society,NORTH,Society,Suspicious Circumstance,SUSPICIOUS CIRCUMSTANCE,2018,Political Ideology,2018,LAKECITY,N,85899582.65,44835.19181
